,0,1,2,3
229,1.9716941,4.6056952,2.6106973,4.364442
230,1.8037205,6.215817,1.6604885,0.75516963
231,3.5809329,1.9970285,1.5932328,2.7625492
232,0.8489126,4.8293667,1.0784878,0.6315253
233,1.0238614,4.6271386,2.2762809,2.9687483
234,1.2060977,0.4190662,2.1342962,3.6722507
235,3.522479,4.319616,3.2135823,1.7257667
236,0.96804386,0.82132137,2.6254127,3.5803196
237,1.5460439,0.5163033,2.1034968,3.4803145
238,0.16120207,0.12426566,0.17217118,0.49999642
239,0.87497735,4.0371003,3.8439815,3.464571
240,1.016054,0.42849442,1.0250539,1.5982064
241,0.8003962,5.679585,1.3618581,2.4378443
242,0.98421323,4.6344633,1.2774836,0.6914697
243,5.8048954,0.75615454,2.2811413,4.569694
244,3.9983459,2.3267407,2.9394524,4.2614303
245,5.1158953,1.1788186,0.4346457,1.3071426
246,5.5106735,0.72887176,2.2699318,4.0681553
247,1.1846646,4.996076,3.0632868,3.9503715
248,3.7666678,2.252574,2.3353088,3.5128524
249,3.9165342,2.3584769,3.062857,4.332883
250,0.13737829,0.12448453,0.12672769,0.5138128
251,3.101887,4.6946096,4.1432476,3.5061553
252,3.6274192,0.88836503,0.5533234,1.7162222
253,4.7518,0.7128214,1.6515552,4.07242
254,3.5646083,2.0872126,3.1919098,3.3512917
255,1.6271814,4.292785,1.838634,4.708157
256,3.402793,4.296221,3.6685054,1.5634704
257,1.478677,0.8806194,0.38429844,1.4180099
258,1.284212,5.129189,1.2991991,0.7537718
259,1.3339185,6.3350987,1.2744093,1.6009139
260,1.0741767,0.45595473,4.3880754,3.624576
261,2.7891083,4.0058284,3.8569157,3.9411418
262,3.0457861,1.7858918,4.1195107,3.739425
263,2.8292797,3.947833,2.0952864,2.490358
264,0.89209914,5.1260967,3.1422625,0.52960676
265,0.8072968,5.361981,1.4255608,1.131438
266,1.5948184,4.999874,3.432555,3.8655107
267,1.2665167,0.5626312,1.1436806,2.0527892
268,1.0297977,5.542825,1.9565648,1.0483772
269,2.4364655,4.249231,2.6533098,1.1858569
270,2.7449083,3.2719066,3.4322743,4.447337
271,3.0289462,4.464596,2.040627,0.98502004
272,4.3854403,0.7387273,0.3479915,1.6012899
273,1.3365536,0.48970726,1.7241834,3.0414069
274,1.1723458,4.844499,2.6429858,3.346627
275,0.9917106,5.683105,2.1180265,1.1387014
276,5.82874,0.60038733,2.2759044,4.2001686
277,1.3058412,0.352718,2.702744,3.0801072
278,1.1039188,0.42964232,3.022486,3.00083
279,1.469885,5.4577227,1.5684711,2.8274112
280,1.3676378,0.58239263,3.4639707,2.847635
281,6.03043,0.8742144,3.0111074,3.2546287
282,2.5386302,4.5391145,4.659797,3.2958891
283,1.2673445,0.4768684,0.9275154,1.3881365
284,1.0129458,0.40581158,3.1412356,3.706649
285,0.9206368,0.4569683,2.3794508,3.9215102
286,3.1474063,1.9205036,3.4500415,3.7309167
287,0.94463915,4.7047925,1.0222573,0.8805682
288,1.0969785,0.62199426,3.3722568,3.336484
289,3.4631975,2.2691777,1.6287024,3.4918058
290,3.5166464,2.0725472,1.3980757,3.0391617
291,1.0736037,0.47783476,0.815973,1.5862406
292,1.6137847,4.7090306,2.7127721,4.1147075
293,3.5322394,2.122964,0.8314249,2.1530738
294,0.77671593,0.5661537,3.508071,3.7793295
295,1.1835794,4.566982,1.5564793,1.9192537
296,3.142056,3.7870834,2.1840448,2.0570302
297,1.3428624,0.5891693,2.2639706,4.4349723
298,2.457144,5.846524,2.9353814,4.3175774
299,1.0649697,0.5130001,0.619972,1.3809239
300,2.8791595,4.1579585,4.1452537,3.8997405
301,1.0725628,0.62947655,2.8305652,3.4756482
302,1.2014647,0.38778573,1.8979155,3.390954
303,2.9782739,4.1592355,2.363471,1.8619636
304,1.4106016,5.20487,3.6261973,3.621152
305,1.3437068,0.6484921,1.3114283,1.070929
306,0.9047935,5.8714952,1.9183596,0.79569477
307,2.6655438,4.477755,3.443003,1.4841518
308,0.16376808,0.11506665,0.10948406,0.4797883
309,2.9939497,4.2743473,2.3936765,1.2331735
310,1.0504764,4.9810853,1.2937617,1.8705723
311,3.0617373,5.0630097,4.6702533,3.447038
312,3.0218632,5.1210775,2.0347483,4.4180617
313,1.2329735,0.40150353,0.83356494,1.298805
314,1.7332048,0.43361518,1.3967088,0.9156755
315,1.2028812,0.67147595,1.9457068,3.7085044
316,1.310965,0.3856429,2.0400293,3.454842
317,0.14262381,0.11765323,0.12046274,0.38384995
318,5.2711616,0.63147455,2.1616628,4.0331197
319,1.6038624,0.49980724,2.2830803,3.192469
320,2.7678351,4.3763356,2.9588351,4.1560707
321,0.89499503,5.366208,1.5985932,1.2506156
322,2.192214,4.5436068,2.722136,3.5571263
323,1.196435,0.4323251,1.4225323,2.938134
324,3.2283783,4.285044,2.8064046,1.1222602
325,1.1217111,0.37766767,2.7100196,3.7676575
326,1.1978333,0.5823921,0.57546306,0.58623856
327,1.0751176,0.5675705,0.5352457,0.9579962
328,1.5086405,0.42808035,2.0532656,2.9636412
329,3.0514684,3.71416,2.5803874,1.3860205
330,1.7214762,5.2033052,3.077451,3.161975
331,2.9244843,4.168407,2.679156,4.6497593
332,0.82254803,4.5156903,1.5217346,0.8056465
333,3.0360768,4.3239584,4.018289,3.4442751
334,1.1868143,0.39207426,1.6328932,3.803937
335,0.7188909,4.7447715,1.2524602,0.60590416
336,4.7154512,0.98600525,2.647171,3.7525756
337,1.3207394,0.5352783,3.4559197,3.8856194
338,2.5658255,5.147665,3.5990708,4.287038
339,7.396889,0.93360746,3.9120262,3.7307813
340,1.3385239,0.6919079,0.63014776,0.61449075
341,4.9557137,0.62990236,3.1514144,4.224193
342,3.267762,4.26829,1.9682887,1.5363697
343,2.242532,5.240457,3.6435852,4.1768074
344,1.7390423,5.493812,1.0872302,1.1786158
345,0.1505845,0.12263809,0.115300514,0.468335
346,1.297448,0.7943664,0.8642235,0.9801309
347,0.9656554,4.9051366,1.6404897,1.4681098
348,1.2770027,0.5520779,1.5692462,1.4467046
349,0.9160084,0.68652284,0.8621621,2.786881
350,1.3849769,0.75604546,1.413139,1.9781002
351,1.0352106,0.6114175,1.3250996,1.9749653
352,0.81595075,5.4385395,3.6318202,2.7836955
353,0.93258536,0.46023265,1.4403841,3.8319588
354,1.0572531,0.3997853,2.337503,3.0222425
355,2.1671426,4.6739516,3.0426416,3.6578755
356,4.113326,2.1308084,3.5482278,3.2889113
357,1.343695,0.49505654,2.3385212,2.6644745
358,3.1265244,1.8886907,2.9386454,3.5158794
359,5.304049,0.7693948,2.5560052,4.3265076
360,1.2060934,0.5651305,2.8270907,3.011847
361,2.1814394,4.9286118,2.2891698,3.9582243
362,2.6844933,3.9186068,3.3126712,1.9230508
363,3.282534,4.296143,2.1180458,1.5985047
364,0.8197265,5.0592103,1.0878345,0.6035833
365,0.952753,0.5113997,2.4637809,3.5752654
366,1.0933298,0.46093535,2.1425574,3.266762
367,1.0853542,4.6289983,1.5326784,1.152139
368,1.6055084,0.49874783,0.707614,2.5054023
369,5.3612523,0.70118976,2.8980079,3.5962195
370,2.208842,4.09262,2.5517848,1.1730427
371,1.6178542,0.72793204,1.3257014,0.67007655
372,3.152866,3.6914742,2.315981,1.4168797
373,1.2192808,0.43963727,1.0721413,1.7935028
374,0.13580234,0.10720441,0.12636517,0.4552556
375,1.3877989,5.7310896,1.6803793,0.92675805
376,1.3486418,0.4987288,0.9780712,1.1951798
377,3.0880537,4.651174,2.4491668,1.074944
378,1.209596,0.4373596,2.8110092,3.8133872
379,4.714713,0.60696137,2.4580703,4.417695
380,3.560887,1.8561288,2.6359026,3.7222748
381,1.0363295,0.53025216,0.78197926,1.284628
382,0.85289097,4.845323,1.3549979,0.80674046
383,0.13321656,0.13746221,0.13998587,0.52639
384,2.2229755,5.0107417,2.4769626,3.4582148
385,3.0177586,2.066381,2.7766593,3.7214139
386,1.1485173,0.43184268,0.51669085,1.1325324
387,1.155212,0.4352004,2.4488065,3.5306854
388,2.6214144,3.822515,2.983026,4.0919023
389,1.5986394,3.9650106,2.2240486,3.9850368
390,2.783996,3.9857688,3.050329,2.4926045
391,1.2372992,4.8302565,3.124457,4.101833
392,3.349014,2.2006297,3.3816183,3.6754906
393,1.2041882,0.5149502,2.1799307,1.9021597
394,1.1014867,0.42085326,1.30776,2.1744936
395,3.5537965,2.0038536,1.3870373,2.8538077
396,1.1438109,0.5213576,0.6156559,1.2905846
397,2.0428755,5.0231867,3.1188889,3.3951156
398,0.16630462,0.12103298,0.1443737,0.6619717
399,1.7352444,5.1493273,1.1679688,1.5073181
400,5.9465747,1.4431323,4.537406,4.062259
401,3.5695677,2.3246257,4.798958,4.0296984
402,3.1836147,4.213172,2.026043,2.6925676
403,0.88967204,0.38801894,2.215324,3.313872
404,1.295024,0.521904,1.9515973,3.1615756
405,0.87286884,5.140647,1.0052524,0.7277526
406,2.9173107,4.18293,3.007716,2.4736784
407,1.7846504,6.163566,1.626216,1.9051893
408,1.3021158,0.69855595,2.1216094,3.6485384
409,1.4114687,5.0175886,3.34324,4.215696
410,0.13760199,0.11683733,0.12229171,0.4522625
411,2.6595616,3.8779666,2.314679,1.7629094
412,1.8395513,0.51371354,0.7780581,2.8342652
413,0.1171822,0.1277072,0.12805963,0.56282157
414,1.2193674,0.45791978,2.0501747,3.577917
415,0.75954974,5.318301,1.5590852,3.0931828
416,0.85762656,4.9568443,1.6455593,0.819762
417,2.838534,3.7431912,2.8543913,3.956825
418,2.1355004,4.2475886,3.8048522,3.2738938
419,1.1362567,0.42028928,0.933133,0.76921344
420,1.0934236,0.4962663,0.8761243,1.7559794
421,0.14748393,0.11803799,0.1580006,0.6413209
422,3.048748,4.23813,4.322399,4.0393114
423,1.2585913,0.54433256,0.7287359,2.180737
424,3.7129886,4.1959476,3.0228987,3.4083323
425,2.6131532,4.287773,2.5505433,1.2665612
426,4.6091332,0.70080394,2.7565308,3.0465627
427,2.9446359,4.820753,3.6137102,3.358481
428,1.1105605,0.40390638,2.2652106,3.4760094
429,1.1343632,0.46991515,2.5448766,3.3343906
430,1.5244508,4.1912165,2.487398,3.720923
431,0.7281728,4.609739,1.4767822,1.1881968
432,1.4225333,0.40455273,0.7307552,1.6438549
433,1.5174406,0.3695512,2.2634573,3.1881375
434,1.0048686,0.5812302,1.9030817,0.99225104
435,0.9644055,0.48030668,1.3663856,1.140415
436,3.4276872,2.1656747,1.3085637,2.5610313
437,3.235765,5.012449,3.2648234,4.6521964
438,1.1942487,4.5193806,3.5554907,3.9036598
439,2.4793885,4.1683445,2.743864,2.3286574
440,3.1144097,4.2239842,2.350854,1.1962894
441,0.94911605,5.094426,1.3254212,2.0573626
442,1.3436217,0.4710111,2.521759,3.4939482
443,2.8690858,4.377561,2.2816546,1.5749223
444,1.2281405,0.5441546,2.6113708,3.3807778
445,1.1373627,4.5919137,1.5775079,0.8191607
446,3.1812716,3.8892815,2.8125591,3.7547638
447,2.4997964,5.3320765,2.713829,3.7956784
448,2.9508696,4.22209,4.6853275,3.1377776
449,0.94351876,5.005458,1.3812966,0.84883934
450,1.134155,5.287275,1.267672,0.5156283
451,0.83027756,4.9528337,1.3089049,0.67564005
452,5.5863523,0.58504295,5.1966643,3.6076813
453,2.6322534,4.0884137,1.689852,1.082969
454,0.14786132,0.107205614,0.11652893,0.5875115
455,2.6765869,3.3287745,5.6566353,3.863646
456,1.0963185,0.4009217,2.0261698,3.1706867
457,0.81161004,4.988102,1.0225703,0.9341187
458,3.4446077,4.5240245,3.226726,1.7970573
459,2.3031943,6.149661,1.203597,0.8092561
460,1.4144937,0.6696845,0.6986051,1.0384395
461,5.2961025,0.8227603,0.88528067,1.3292744
462,1.1373315,0.5612748,2.6035175,3.7240236
463,1.640302,5.4191265,1.3527687,1.2709057
464,2.0542202,5.962414,1.7874756,0.88119954
465,0.12483614,0.1285345,0.12268268,0.4264588
466,4.7664013,2.4384212,3.7553012,3.9401386
467,5.515849,0.9524506,1.985849,4.4013467
468,1.6862245,0.4660816,2.2828028,3.2550802
469,1.3428764,0.48513898,0.39562684,0.94880587
470,0.82821774,4.9820213,1.0936832,1.4029764
471,3.0007265,3.8943872,2.9275737,1.9056877
472,5.28262,1.149468,2.5788248,4.31453
473,2.4415221,4.8714075,2.6249545,3.9523525
474,5.13406,0.6062953,1.6592808,3.2123978
475,8.134211,0.84823704,0.5281625,1.7420841
476,1.0505525,5.861432,1.8493617,2.1079788
477,0.67814285,4.7154655,1.0790361,0.6245044
478,0.780567,0.42177147,0.78833485,1.3923973
479,0.89807844,5.615813,1.3720402,3.7183309
480,2.6209133,3.8540545,2.7737541,3.7580507
481,3.9317055,2.1700487,2.9142504,4.0881104
482,3.8491354,1.8016543,4.583641,4.1487927
483,1.1707361,4.429265,4.5469074,3.3111508
484,3.1915267,4.348571,2.5273695,2.5345511
485,1.2625583,0.44054416,1.8686262,3.1817067
486,1.1978348,0.56088734,3.425408,4.285176
487,2.765071,4.0826325,3.3339105,1.0534512
488,1.349408,0.88506025,1.9252809,3.0899415
489,1.0727565,4.675241,4.479104,2.8093305
490,3.893138,2.5451818,3.6307058,3.9740362
491,1.7474018,4.928829,2.116647,4.2236648
492,4.25499,0.69540316,0.38320103,1.3083972
493,3.1140366,2.138807,3.2029898,4.041251
494,1.1002184,0.62181157,0.87418795,1.1045858
495,4.03771,0.7463949,0.35748026,1.5860107
496,0.13438024,0.10748878,0.11131809,0.5035818
497,1.1599863,0.64014584,0.42806065,0.61322755
498,1.2500156,0.3656387,4.1833196,2.6745925
499,1.3176792,0.76623803,2.028385,3.2409797
500,2.3476095,4.8603606,5.351553,3.8081415
501,5.6528125,0.96809906,0.5198967,1.4741081
502,1.1161895,0.6938792,1.896031,2.9562478
503,1.2622691,5.6015453,1.0802056,0.805234
504,3.0887632,4.0524874,3.929646,3.6766315
505,0.12139507,0.13576744,0.1261542,0.57619655
506,1.4347547,0.46368557,0.52828807,1.22681
507,5.408569,1.0719453,3.0819213,3.8020077
508,3.8541434,2.0163648,1.6603539,4.278464
509,1.4169888,0.46858117,2.3910425,3.9130106
510,1.069282,0.5158801,0.7497232,1.4049351
511,0.8287288,4.698858,1.3374556,0.6401042
512,2.742059,4.1407065,2.0443597,1.4348668
513,2.204271,4.973797,3.0911129,3.3702013
514,1.1240708,5.826349,1.9810007,2.2925375
515,2.9676397,4.083139,1.8641416,1.8469845
516,1.2946932,0.525656,2.153088,3.4563737
517,0.12413458,0.12228363,0.13408911,0.60144377
518,3.2616575,4.394671,3.8782182,4.3896604
519,0.117187336,0.16273102,0.12416752,0.5160898
520,2.5818908,5.5816574,2.6765532,4.2177734
521,0.17571037,0.12791307,0.13395229,0.43863064
522,0.98692346,0.50029516,2.5611877,3.8214338
523,0.9445848,0.45194975,2.3400967,3.5454757
524,0.14447501,0.12564941,0.11668831,0.5306974
525,1.0968057,3.9438508,2.8106484,3.2178307
526,1.1992602,0.5570879,0.9274936,0.82046926
527,3.5890875,2.6635885,2.027895,3.153219
528,0.8943249,5.646168,1.6825398,2.5187762
529,2.9907942,4.005044,2.7147324,2.7870862
530,0.92878973,0.7223202,0.6798461,1.2340496
531,0.13033463,0.13448673,0.14994313,0.54602104
532,1.1798899,0.6334033,0.38898462,2.2444525
533,1.288638,4.8756185,1.4228252,3.3358536
534,5.12732,0.6436722,1.846585,3.3127534
535,0.9143533,0.74308944,0.66819453,1.119478
536,1.1856936,0.49060604,0.8074401,1.6942879
537,0.6326872,4.649581,1.3448178,1.2488973
538,1.2697433,0.52904636,0.8639313,1.1279582
539,3.4797566,5.017224,4.2670383,3.6613922
540,1.1171929,0.8340644,2.3385081,3.2587404
541,1.1561046,0.54140043,5.2114244,3.0582182
542,0.8721934,0.29617956,4.6655297,3.0746386
543,2.3748438,4.8768334,1.2183737,0.51291144
544,2.3630688,3.7541597,2.4374025,1.1037538
545,0.9557803,0.97064155,2.057325,0.5975488
546,1.1033746,0.5480136,2.3882382,1.4531472
547,2.9483883,3.912133,2.4919863,0.9020526
548,1.7040901,4.936648,3.1449664,3.8497527
549,1.3138564,5.330654,1.5927143,0.74350905
550,1.0969355,0.62256235,0.53182256,0.8921678
551,1.1964209,0.52101994,2.571032,1.0444609
552,1.908983,5.3423963,0.95512974,0.80373204
