,0,1,2,3
0,4.202788,4.341354,0.0020521379,1.4321485
1,3.8915768,4.0034113,0.0018450983,1.5089701
2,0.0018477881,4.8762593,0.0021407425,1.9249114
3,0.0010234063,0.00027234893,4.769135,0.0004531433
4,3.366576,0.00038541446,3.4909992,0.00079537276
5,4.4041702e-05,0.00022208237,7.499517e-05,0.18513547
6,0.004388626,5.2275033,0.03574837,0.000676398
7,4.351253,5.009867,0.0013880824,1.4305543
8,2.5205088,0.00031806217,2.1723926,0.000694661
9,4.3721495,3.838732,0.0016387708,1.2641515
10,4.2163,4.802612,6.342747,0.0010030186
11,3.4143775,0.0023894648,0.002668568,1.5037415
12,4.1271963,0.0021909454,0.0013349485,1.3673224
13,4.048069,4.491777,0.0020599319,1.4609272
14,0.0011417558,4.5674014,0.0014962195,1.6648126
15,2.4221084,0.00041490962,1.5329787,0.0007366586
16,0.0024583254,4.8009577,0.018248627,0.0007866843
17,0.002143586,4.757455,0.01508425,0.0006920336
18,0.0014222505,0.00026966468,2.5508833,0.0004446462
19,4.416395,4.2655964,0.001944762,1.3448548
20,4.3557534,4.2544107,0.0018306593,1.747005
21,4.259699,3.869734,0.0024190021,1.633631
22,4.0958443,3.7332451,0.006737269,1.4899439
23,0.00095515524,0.00023841711,2.8458881,0.0004530253
24,3.6921034,0.00044670567,1.0679717,0.00056620233
25,3.960418,3.8218436,0.002842695,1.474042
26,0.000811047,4.5956635,0.0032402438,2.208477
27,5.334397,3.4969897,0.001978456,1.1920274
28,3.7272587,0.0034139352,1.5160472,0.00077925506
29,0.000884789,0.00026186972,0.008285836,0.00048491798
30,0.0039729313,5.348124,1.8131785,0.0006964304
31,3.3695605,0.0031335305,0.825616,0.0007536577
32,0.00089924363,0.00022408646,0.9014302,0.000414968
33,0.0025027527,5.5115285,1.8118856,0.00073387375
34,0.000871372,0.0002263723,0.4708153,0.00041447027
35,4.8921716e-05,5.772782e-05,8.3442355e-05,0.19265614
36,4.5987782,0.0025281222,0.0016924365,1.8433659
37,3.3427136,0.00036004855,0.012608297,0.0007200837
38,3.066162,0.00048409763,0.034770686,0.0005911007
39,5.5003697e-05,5.268403e-05,9.043841e-05,0.18453369
40,0.0041455566,5.427822,0.012885426,0.0007157444
41,0.003362525,5.421129,0.016238948,0.0006356811
42,0.0009039137,4.6109,0.002936549,1.8558971
43,0.0004760523,4.042564,3.0905912,1.3357801
44,0.0017295207,0.000336582,0.016308704,0.00052518543
45,2.871399,0.003423075,0.008045459,0.0007911798
46,0.0012609656,0.00023308505,0.0094941165,0.00050207827
47,3.7373726,0.0003295501,0.02884142,0.0006570301
48,0.0022756148,4.6512594,0.019607441,0.0007484473
49,0.0024316877,4.946391,0.012695684,0.0007605919
50,3.2015214e-05,0.000138708,8.9061934e-05,0.05528061
51,3.89072,4.5194807,0.0015828349,1.3075433
52,4.045119,3.6297681,0.0017521563,1.2640291
53,0.0010957784,0.00024830547,0.010093494,0.00052062405
54,0.0010583596,0.00027691972,0.013562742,0.0005572001
55,0.000414841,0.0015310458,0.0010222694,1.4462827
56,1.8957715e-05,4.170755e-05,7.085586e-05,0.10994995
57,0.0028177688,4.822,0.5306973,0.00074183114
58,3.998022e-05,5.1176215e-05,8.2409206e-05,0.14946443
59,0.0005460921,4.430722,0.001131022,1.1093159
60,4.244268e-05,0.00013050993,9.220684e-05,0.15461464
61,0.0009173295,0.00023407723,2.0544157,0.00045224317
62,3.4133136,0.0004137582,0.021224976,0.00078067055
63,0.00091196154,0.00027593825,2.231396,0.00044972153
64,0.0007742648,5.4774075,1.7966219,1.4193547
65,3.3054545,0.00041800333,0.41010487,0.0007631207
66,4.3436193,5.188825,0.07303789,0.0011259355
67,0.0005597996,0.0014001379,0.0008825444,0.06571808
68,2.8264658,0.0043066354,0.023201738,0.0008589837
69,5.5078755e-05,0.0010169267,0.00010898669,0.18649773
70,0.0005576988,4.485445,0.0020042139,1.5632538
71,3.6401968,0.0003368816,0.016425865,0.0006651168
72,0.0011429276,0.00025715245,0.007945908,0.00048560917
73,0.0031043468,5.1481194,0.013612838,0.00062457426
74,3.4092538,5.2978444,0.7842482,0.0012440714
75,0.0023951158,4.805118,4.7249546,0.0007676067
76,0.0012641612,0.0002586708,3.692619,0.0004896854
77,2.5886755,0.002434183,0.5111851,0.0008218992
78,0.002817918,0.0025442233,0.005099219,0.0008073566
79,0.00034717552,0.0013820862,0.00067174254,0.026059935
80,3.5569007,4.8628345,0.0015027411,1.2393969
81,0.0009501702,0.00022330481,0.012699982,0.0004322705
82,0.00060348905,4.4043093,0.0019279567,1.5238843
83,0.00037242286,4.3931284,3.1326368,1.3166888
84,3.9601617,0.0019813543,0.0039514233,2.252848
85,3.0709376,0.00046031526,0.022826329,0.0006190534
86,3.8980336,4.1664014,0.0014856516,1.5016342
87,3.4805303,0.00032409703,0.98001623,0.0006101863
88,3.766882e-05,5.1436324e-05,9.6506694e-05,0.045837518
89,0.0009042603,0.00025065063,0.0063645695,0.00050921773
90,2.8466809,0.00037263212,0.03944061,0.00063614745
91,3.9350603,0.002049383,0.0017851806,1.6380247
92,4.937758,4.1747246,2.4887173,1.8772849
93,3.879454,0.0003470615,2.199935,0.00058433623
94,3.8893552,4.0244083,0.0017432709,1.1351895
95,0.0019322085,5.2026515,0.013495404,0.00072454783
96,0.00062008447,4.5798554,0.0011109002,1.0493523
97,4.25482,0.0021514127,0.0014861709,1.4162812
98,0.0025863699,5.4190474,0.356376,0.00066530745
99,0.00078154024,4.049608,0.23022296,1.2630123
100,3.293918,0.00030620955,1.0835695,0.00067855656
101,0.0013246362,0.00023761902,0.014899508,0.000495576
102,4.030187,0.0024987618,0.0013276861,1.4924405
103,0.0016862235,0.00026895298,0.0062019564,0.00056243484
104,0.0009972843,4.4267025,0.5788015,0.8382765
105,3.375805,4.3122406,0.5281236,0.0012032992
106,3.024671e-05,6.607661e-05,8.1922684e-05,0.17680211
107,4.267374,4.3783584,4.599697,1.9466113
108,0.0011403875,0.002028505,0.0072172824,0.0006855002
109,0.002641836,5.0295725,3.8223515,0.00077128044
110,0.00089620653,0.00026944335,1.6527255,0.0004946916
111,0.001962134,5.388743,0.59149754,0.00063335104
112,0.0026736718,4.3595953,0.05583603,0.0007302058
113,3.6445508,4.0807166,0.0021834862,1.1475523
114,0.00229392,4.801001,0.06679846,0.00070892693
115,3.3640158,0.0003232013,0.008437323,0.0006776609
116,0.0008693048,0.00021574037,0.30929655,0.00039621114
117,4.067257,4.5264263,0.0017914107,1.3085419
118,0.0012005145,4.15765,0.0017645174,1.5746675
119,2.7369373,0.00029113996,0.009959014,0.00073184166
120,3.423023,0.00038306412,0.013628036,0.00069246336
121,3.5116885,0.00036053715,0.017803464,0.0007320794
122,3.222938,0.00045079482,0.014481003,0.0006046242
123,0.0009847448,0.00026256143,1.736915,0.0005121596
124,4.0159855,0.00027502322,0.026672883,0.0006195025
125,3.2419266e-05,7.117477e-05,8.865052e-05,0.06739291
126,0.0021312286,0.0023103366,1.256973,0.0007154632
127,3.2838368,0.001881906,0.0014563872,1.2142321
128,0.0010118798,0.00026247802,0.019954119,0.000481207
129,0.0014305301,0.00035288648,0.25184625,0.00050361187
130,3.284829,0.0003374443,0.056834046,0.0007163733
131,4.1862836,3.8748884,0.0015044074,1.4088833
132,3.7503307,5.10121,0.26493827,0.0011277166
133,0.00046669412,4.8534575,0.0019845192,1.5610353
134,0.0021120482,4.579725,0.0016696551,2.0468273
135,0.001129429,0.00027595458,0.01851007,0.00053898024
136,3.120006e-05,0.00021375486,8.071868e-05,0.10874695
137,2.813039,0.0035799013,0.045968402,0.0009036142
138,4.0186324,4.0178657,0.0014308746,1.3204051
139,3.0424998,0.0023370786,0.0010701619,1.1059331
140,2.6521,5.0684977,2.0877388,0.0011127589
141,0.0013583608,0.0002558967,3.8033164,0.00043733657
142,0.0011919828,4.5815845,0.0015811211,1.2605668
143,3.9898825,4.161224,0.0016706871,1.156096
144,3.0311878,0.00036135435,0.06713457,0.0007312595
145,0.00085659954,0.00023812444,0.35865209,0.00048574744
146,5.1035066,5.523224,0.0695421,0.0010888032
147,3.0377133,0.00033096803,0.041867293,0.0007121164
148,0.0009329215,0.00022225676,0.007944351,0.0005049498
149,0.001303831,0.00026883068,0.011117083,0.0004867377
150,0.0033250211,5.4024158,0.14182991,0.00076231296
151,3.424999,0.00034733166,1.7607428,0.00072126073
152,3.2096865e-05,4.7025667e-05,9.77244e-05,0.095698394
153,4.66574e-05,0.00064228394,9.3147064e-05,0.08061284
154,2.8740678,0.00046967223,0.008754844,0.000645469
155,0.0029039902,4.9520674,0.031906083,0.0006022004
156,4.3451095,4.526312,0.13079983,0.0011303573
157,0.001398055,0.00019857903,0.76278305,0.0004119716
158,0.00069042714,4.3831987,0.89511955,0.78731453
159,2.6480665,0.00045328334,0.4569798,0.000748549
160,3.73216,0.0002957679,1.9862548,0.00069593213
161,0.00035638723,0.0010680887,0.0013172616,1.5126189
162,0.009602036,5.060924,0.01187052,0.71714044
163,0.0028297037,4.943787,0.019016217,0.0007363169
164,3.02903,0.0003210858,0.019269723,0.00069408584
165,0.0008910756,4.744513,0.057210796,1.1507097
166,3.047623,0.00033063994,0.0057432232,0.0007499825
167,0.0009431779,0.00026021694,0.037042696,0.00049791485
168,5.6098655e-05,0.00017506981,9.854366e-05,0.109516464
169,1.9472024,0.00028518878,2.4079792,0.0005997422
170,3.2610154e-05,0.0011551495,7.404493e-05,0.17410499
171,3.5240905,4.957805,0.0017164045,1.4180733
172,0.00053665193,4.0437384,0.0021817212,1.4959646
173,0.0009288542,0.00024041266,0.008089486,0.00044920458
174,2.9687192,0.0025916772,0.022040453,0.000856564
175,2.9728532,0.00042535414,0.03489296,0.000557493
176,0.0010451116,0.00023778882,0.003746202,0.0005015483
177,0.0013716511,0.002538523,2.1322234,0.0007256594
178,0.00063949777,4.6758995,0.0017931892,1.4011003
179,0.00287802,5.1185727,0.0027529954,2.6884782
180,3.356516e-05,0.00012611212,8.4480875e-05,0.11143498
181,3.5109992,0.00032571788,2.0568984,0.000588698
182,0.0024413134,5.0294194,0.55634207,0.0008635172
183,2.323194,0.0027418896,1.0323421,0.00074836455
184,0.0009920144,0.00036307322,0.9420277,0.0005319856
185,2.7535532,0.0022606703,0.0011494709,0.83963746
186,0.0015010617,0.0021094799,0.033041425,0.0006979074
187,0.0022013253,5.2026014,1.0333009,0.0006528338
188,2.909989,0.00037725372,0.011724167,0.0007136386
189,0.0018734093,5.1348495,2.8723464,0.00067874044
190,3.831084,0.0029089395,0.04418543,0.00080152496
191,3.8702476,0.0022084515,0.0011923716,1.7663981
192,0.002862695,4.840011,0.022942744,0.0006344353
193,0.0013435734,0.00030975995,2.9648595,0.0005320089
194,0.002790424,0.0028213207,0.0091532925,0.0007775795
195,0.0005485898,0.0014717801,0.0015360152,1.541524
196,3.1618931,4.6969852,0.3945773,0.0010861311
197,0.0014257277,0.0021522343,0.018003536,0.0007031978
198,4.4769216,4.827737,0.002683348,1.5393659
199,5.254866,3.7693315,0.001644613,1.2018383
200,4.6318536,0.0004190045,4.2125545,0.0007118869
201,0.0004316526,4.8060775,0.0010801576,0.8907428
202,0.0011267163,0.00028455904,2.1743124,0.0004992522
203,3.2266078,4.247012,0.128597,0.001071208
204,2.5654886,0.00043240906,1.4387997,0.00048331157
205,0.0009131804,0.0003252724,1.3027841,0.0004914306
206,0.0026963088,5.994434,0.012909763,0.0007885741
207,3.1403475,5.037694,0.27250412,0.0011923949
208,0.00042211224,0.0016957995,0.0011441872,0.0074647283
209,3.327566,0.0016987252,0.0018397331,1.7973223
210,0.0010823292,0.0002848072,0.22187003,0.0005289528
211,0.0009520342,0.00028222828,1.3994598,0.0005155402
212,4.7570376,4.46889,0.0018101643,1.8754082
213,0.0019783825,5.167657,1.1185635,0.0006606744
214,4.381817,0.00037506293,1.8482132,0.0007094139
215,0.0037913064,5.6765337,0.04664075,0.0006905634
216,0.004909994,5.567444,0.012315099,0.00078639545
217,0.0006990468,4.7000093,0.0020666053,1.7426237
218,3.3046796,4.653825,1.6922401,1.5937668
219,4.0924916,4.650732,0.0015028336,1.3137996
220,0.00028426448,0.0012919862,0.0009686736,0.13599707
221,3.9559383,4.37158,0.0014343921,1.2213598
222,0.0009717126,0.0015140248,0.0033884807,2.262985
223,0.0024772633,4.654887,0.028372396,0.00070483197
224,0.0005425332,4.8059688,0.0014522229,1.0241774
225,4.1489387,0.002297882,0.0026372997,2.2346735
226,0.0020654555,3.999223,0.0013997847,1.0249256
227,3.2726266,0.00034236757,0.015028501,0.0007224155
228,0.0015676119,0.00021486607,0.013198792,0.00046415988
229,3.6070635,3.8814552,0.0020141285,1.3344882
230,0.00082200544,4.8758383,0.6152006,1.5882864
231,0.0016877317,0.0022963989,0.0063702534,0.0008487646
232,0.00054926326,4.213196,0.0011751087,0.87916523
233,4.3323393,4.740313,0.0010190621,1.3015233
234,3.5148187,0.00036004666,0.17924571,0.0006263742
235,0.0024654814,5.2868547,0.013557678,0.0006356244
236,3.4717457,0.000277959,1.3788925,0.00062491745
237,2.8281014,0.00037458588,2.5507464,0.0007248585
238,4.489425e-05,6.313172e-05,8.1920494e-05,0.12814176
239,3.8077085,3.9454541,0.66472316,1.3581139
240,0.0013576064,0.0002797757,0.0036434412,0.00053467037
241,0.0011543809,4.7424264,0.0019529248,1.6332386
242,0.0024120326,4.299276,0.0020322995,0.94223267
243,3.2758923,0.0021533526,0.0017393442,1.7177315
244,3.9655623,0.0037469862,0.010419448,0.0008022014
245,0.000532629,0.0013093854,0.001030438,0.09833338
246,3.8860157,0.0022098883,0.0024975252,1.4449606
247,3.2777677,4.772326,0.0017212244,1.2463717
248,4.2601748,0.003666254,0.033160605,0.00084583386
249,3.1902432,0.002977152,2.2728922,0.00082299614
250,3.80998e-05,3.711698e-05,8.746235e-05,0.20221847
251,3.8193364,4.8593373,3.831112,0.0011956694
252,0.0006141164,0.0010293163,3.6007943,1.2133201
253,3.500211,0.0018672679,0.0023656674,1.6237816
254,2.7147446,0.0030288466,1.3379921,0.0007509332
255,3.9189496,3.79874,0.0019842514,1.3441173
256,0.0022718322,5.6089363,4.0194325,0.00069466035
257,0.0011874551,0.00025791136,0.13717905,0.00048684704
258,0.00083822,4.230767,0.003575348,1.3033012
259,0.00065412757,5.0225306,0.0019919244,1.1645435
260,2.5829108,0.00029498732,1.5996969,0.0006582949
261,4.183215,4.599458,0.75937504,0.0009932679
262,2.5260386,0.0033577296,3.105902,0.0008413399
263,0.0030496735,5.200705,0.059608523,0.00069756305
264,0.00050214626,4.4358006,1.7420535,1.1039447
265,0.0008688374,4.4079814,0.0010691357,1.0395374
266,4.013787,4.593973,0.4219949,1.3788626
267,0.0014202263,0.00024817977,0.07032726,0.0004984621
268,0.00067500543,4.762866,0.28737536,1.0603613
