,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
0,0.21697311,2.9202201,0.2210535,0.23049955,1.0933201,0.54517,0.42434695,0.081370495,0.47333848,1.6520351,0.5583422,3.9254642,0.5484884,0.497565,59.382874,0.15717714,2.1891978,2.6281028,0.34262842,0.51914454,0.54305816,0.06326941,0.17775056,2.5825942,0.1887959,0.15213822,58.595463,0.37794036,0.5725467,0.7722843,0.9699279,2.3113484,0.20151725,0.39190415,0.47809562,0.25615025,0.1244807,0.66291994,2.8746145,3.0525274,1.3460778,2.550258,0.40125805,6.172043,0.284831,18.778486,0.70952016,0.14046925,3.0566463,0.19613808,0.56802154,2.6763911,0.83214605,3.0002322,1.9572457,0.19474691,2.7548501,0.49777016,20.671188,0.69821995,1.8212765,2.6482587,0.123921216,0.6815194,0.47921658,3.3124824,24.49118,1.4025524,0.5107744,2.6322649,1.2749331,0.15378468,3.326278,1.2462561,3.0811188,3.1547544,0.20453323,0.2933461,3.1057668,0.8528732
1,1.7896508,0.30897048,4.2410927,4.654892,0.31990454,0.1161263,4.5107913,4.571267,0.10925757,1.1732333,4.4265933,0.30023077,0.13136221,4.5207796,0.22953834,0.4388839,0.27122095,0.16153432,0.3432226,0.17656241,5.168497,4.326474,4.735465,0.2829541,4.3014092,1.777424,0.689866,4.3840013,0.2191228,0.43009314,0.5006368,0.6019182,4.8640018,0.07546324,0.13440801,0.50121367,4.4580884,0.17251462,0.53498,0.28479424,0.89447623,5.3329773,0.23818654,1.1188092,6.8688226,0.12181332,0.3418467,5.2666726,0.14445284,4.5120134,0.2105047,0.40851972,0.08421051,0.12163582,6.1400075,1.9338028,0.16153567,0.3445644,2.0127757,4.9291177,1.175869,0.20635757,0.31961328,0.2924013,0.28755334,0.25285262,1.1670966,6.0178833,0.6042389,0.52740985,4.353292,4.4756413,0.6128079,0.36629665,0.097314015,0.47915676,4.126757,0.58502513,0.8457213,0.6874198
2,0.649381,0.871356,0.096479945,0.27269894,5.8953176,1.5307525,0.2672759,0.32440835,0.9639331,0.8229942,0.724728,0.7469637,0.49024966,1.9580301,0.045082163,0.58825254,0.2319501,0.5823732,1.9559752,1.3985741,0.72363436,0.58784574,0.19125503,0.4030415,1.2248894,1.4032333,0.6023012,0.10766003,1.6589842,0.6554017,0.42811942,0.69432986,1.7458789,0.72416407,1.956623,1.5548068,0.4178306,2.1336532,0.18570912,0.63304746,0.54566103,1.3351935,1.4886206,0.4706873,0.5306834,2.097255,2.529892,1.1464726,0.37190267,0.9253004,0.24879082,0.6084678,0.27075607,0.16922347,0.37018096,0.5496415,0.30582336,0.8730388,0.8188425,1.9693526,0.2799729,0.067875616,0.23098865,0.45258656,0.15910827,1.1073105,2.3295627,0.6491672,1.4208491,0.51411164,0.38981315,1.5951493,0.27329025,1.8151745,1.1665435,0.28711498,0.10530247,0.63338876,0.73904556,1.5072042
3,0.2649068,1.3984799,0.16127424,0.25214675,4.490612,2.895906,0.368125,0.28642434,0.17086238,0.7409255,0.5161658,0.63644385,1.0675416,0.3466137,0.37652186,0.30718735,3.1650562,0.5661325,2.860696,2.8165386,3.2222707,0.33095068,0.33317402,0.8224004,0.22115096,0.33209538,0.39337906,0.19474834,7.8212767,0.42129362,0.3780572,0.6631983,0.42959583,0.0695517,0.3553809,1.9446813,0.8050745,4.0895967,0.24574135,0.24250937,4.4787636,0.14813429,42.09145,0.36968955,0.16911659,1.0474927,0.4672149,0.27989382,0.31672126,0.37428766,0.22913823,0.71999884,0.88433045,0.16378243,0.65342915,1.3010547,0.6726065,0.066894986,0.6499226,0.46804422,0.90344834,0.56402993,0.5456585,0.49314934,0.59907126,0.36572424,0.3999403,0.38079783,1.9353907,0.3749941,0.309692,0.96795136,0.3281194,7.5834093,1.1288939,0.23175226,0.20408548,0.29215574,1.1671618,0.4835695
